,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
30,-1.32451,0.3011,-0.46537,0.56381,False,F,0.0,-1.1387470194082285,1.96216,-1.34681,1.1062854296,-0.2623802597
31,1.0966799999999999,-0.9142,-1.1666100000000001,1.14514,False,F,0.8888619794648959,-0.4855640673637915,-1.06995,0.47523000000000004,-1.225242543,-1.3359317754000002
32,-0.19837,-0.6711600000000001,-0.8463700000000001,0.93626,False,F,0.7410941321827215,0.8293680782212208,1.43991,2.27188,1.3481301366,-0.7924223762
33,-1.64125,0.34392,0.25533,0.03793,True,D,0.0,0.0,-2.56622,2.83771,-0.0973367246,0.0096846669
34,-1.12006,-1.0770600000000001,0.34025,-0.05196,False,F,0.0,0.0,0.37978,3.6000400000000004,-0.0197333688,-0.01767939
35,0.10615999999999999,0.05749,-1.1927,1.15267,False,F,0.0,0.42136470363917555,-1.2224700000000002,-0.33049,-1.4091044949000002,-1.3747895090000002
36,-0.17524,-0.15052000000000001,-0.6753100000000001,0.76837,False,F,-0.8421345465969904,-0.41492470938878756,-0.44814,2.50769,-0.3443373318,-0.5188879447000001
37,-0.5626399999999999,0.07933,0.046,0.2546,False,F,0.0,0.0,-0.99759,0.8914700000000001,-0.253986414,0.011711599999999999
38,-1.81644,2.0342,-1.19615,1.25226,True,A,1.1827757252336104,0.0,-2.646,2.6010299999999997,-3.3134799599999996,-1.4978907989999999
39,-1.30379,0.63647,0.17536,0.00282,True,B,0.0,0.0,-0.6231399999999999,2.95844,-0.0017572547999999998,0.0004945152
40,0.87676,0.46488999999999997,-0.58704,0.60433,False,Fx,0.0,0.0,-2.1159,-1.00429,-1.278701847,-0.3547658832
41,1.4397,-0.17389000000000002,-0.9330200000000001,0.99692,False,F,0.03732468606015388,0.27871448354951717,-3.08643,0.89974,-3.0769237956,-0.9301462984000001
42,0.76226,-1.03348,-0.25834,0.50252,False,F,0.0,0.0,-2.23489,1.1379299999999999,-1.1230769228,-0.1298210168
43,2.7511,-1.354,-0.10223,0.28244,False,F,0.0,0.0,-3.1156099999999998,-0.43141999999999997,-0.8799728884,-0.028873841200000003
44,2.34596,-0.9631,-0.0516,0.16404000000000002,False,F,-0.9854532606092264,0.0,-1.91248,1.49936,-0.3137232192,-0.008464464000000001
45,0.81662,1.5998700000000001,0.20332999999999998,-0.0364,True,A,1.036048704946062,-1.274359503882935,-1.47327,0.8242700000000001,0.05362702800000001,-0.007401212
46,1.18802,2.08756,0.10172,0.12908,True,A,0.0,0.0,-1.84328,0.30839,-0.2379305824,0.0131300176
47,-2.9931099999999997,0.58453,-0.7618,0.76348,False,E,0.0,0.0,-1.7189599999999998,1.4208,-1.3123915808,-0.5816190640000001
48,-1.08398,-1.10429,-0.21877,0.3426,False,F,0.7721431867864432,-0.0013208719674158908,0.71558,-0.95585,0.245157708,-0.074950602
49,-0.17204,1.13238,-0.09657,0.21565,True,A,0.22984901932921267,1.0784333905909576,1.59695,1.91545,0.3443822675,-0.0208253205
50,1.3914,-0.1328,-0.30976,0.49806000000000006,False,F,0.0,0.0,0.39066,0.83939,0.19457211960000004,-0.15427906560000001
51,2.5685,-0.9628399999999999,-0.14728,0.35905,False,F,-0.7988410851190092,-1.530950259385359,-0.6498,5.252619999999999,-0.23331069000000002,-0.052880883999999996
52,1.0184799999999998,-2.58502,-0.99866,0.9122399999999999,False,F,0.0,0.0,0.23433,0.52235,0.2137651992,-0.9110175984
53,-2.38085,1.8635700000000002,-0.9283399999999999,0.86275,True,A,0.0,0.0,-1.8943299999999998,1.67439,-1.6343332074999999,-0.800925335
54,-0.23640999999999998,0.32066999999999996,-0.3518,0.49477,False,Fx,0.0,0.0,-1.5763200000000002,0.98693,-0.7799158464000001,-0.174060086
55,-1.82425,1.0973899999999999,-0.01635,0.10207999999999999,True,A,0.0,0.0,-3.07518,0.77131,-0.3139143744,-0.0016690079999999998
56,3.3296699999999997,-1.65934,-0.60658,0.6413300000000001,False,F,0.0,0.0,-1.10214,1.93451,-0.7068354462,-0.38901795140000006
57,0.68155,-1.19906,-0.88359,0.81497,False,F,0.6359575897634122,0.0,-2.75779,0.2084,-2.2475161163,-0.7200993423
58,1.84843,-0.8383700000000001,0.04493,0.12768,False,F,0.0,0.0,-3.5348,0.07404,-0.451323264,0.005736662399999999
59,0.9039,1.15982,-0.51144,0.60936,True,A,0.0,0.0,-2.0407599999999997,0.42763,-1.2435575135999999,-0.3116510784
60,0.29566,-0.28688,0.15897999999999998,-0.028860000000000004,False,F,0.0,0.0,-2.44792,1.2596,0.0706469712,-0.0045881628
61,1.55554,0.66099,0.040780000000000004,0.1901,True,B,0.0,0.0,-2.75147,-1.2635,-0.5230544469999999,0.0077522780000000005
62,0.42041000000000006,0.40533,-0.5416,0.54928,False,Fx,0.0,0.0,-2.61084,1.0482,-1.4340821952,-0.29749004799999995
63,-1.58806,1.0338,-0.66122,0.68908,True,A,0.0,0.0,-2.2126799999999998,0.35901,-1.5247135343999998,-0.45563347760000006
64,-0.41053,0.74093,-0.18950999999999998,0.20972,True,C,0.0,0.0,-0.8254100000000001,-0.30348,-0.1731049852,-0.03974403719999999
65,-0.49222,1.3781,-0.25543000000000005,0.40402,True,A,-0.5559101622548603,0.0,0.84303,1.13005,0.3406009806,-0.10319882860000001
66,1.5956,-0.59491,0.20215,-0.0293,False,F,0.0,0.0,-1.67314,1.02827,0.049023002,-0.0059229949999999995
67,0.85574,-1.42629,-0.26678,0.41886999999999996,False,F,0.11905333958970205,0.3455027669354816,-2.13613,-0.78655,-0.8947607730999999,-0.1117461386
68,1.30958,0.023,-0.5220899999999999,0.67871,False,F,0.0,-3.0953316387767456,-7.06607,1.7367,-4.7958123697,-0.3543477039
69,0.9458200000000001,-0.25983,-0.477,0.7229300000000001,False,F,0.2865389193011254,0.5613286059390974,-1.0260200000000002,3.45586,-0.7417406386000002,-0.34483761
70,0.43313999999999997,-0.6148,-1.04866,1.07886,False,F,0.9724366332963633,0.0,-2.67895,0.9117200000000001,-2.8902119969999998,-1.1313573275999997
71,-1.24696,1.41737,-0.5676100000000001,0.70175,True,A,0.0,0.0,-2.57376,0.01316,-1.80613608,-0.3983203175
72,0.40460999999999997,-1.55487,-0.8690100000000001,0.87608,False,F,0.0,0.7185273615989957,-2.89398,0.15996,-2.5353579984,-0.7613222808
73,-1.94535,-0.8840600000000001,-0.5826,0.67535,False,F,0.0,0.0,-2.52326,2.3862900000000002,-1.704083641,-0.39345891
74,2.61046,-2.00489,-0.51481,0.74206,False,F,-0.5817489287698899,0.0,-2.98608,3.3565199999999997,-2.2158505248,-0.3820199086
75,0.27969,-1.52603,-0.36291,0.49468,False,F,-0.26336676680508053,-0.03084072355167807,-2.93209,1.50458,-1.4504462812,-0.1795243188
76,-0.8841700000000001,0.30527,-0.59991,0.77653,False,Fx,0.0,0.0,-0.58757,1.4063,-0.45626573210000004,-0.46584811230000006
77,0.51368,1.2694299999999998,0.08258,0.05329,True,A,0.0,0.0,-2.71996,0.8658399999999999,-0.14494666839999998,0.0044006882
78,-0.8546799999999999,0.19105999999999998,-1.1853200000000002,1.0894,False,F,0.0,0.0,-1.72943,2.12945,-1.884041042,-1.291287608
79,-0.4321,-0.0675,-0.6654899999999999,0.6789,False,F,1.155937355287379,0.7315887441011397,-3.7713900000000002,0.87072,-2.560396671,-0.4518011609999999
80,-0.05115,-0.05134,-0.30256,0.54001,False,F,0.0,0.0,-2.4100200000000003,2.92191,-1.3014349002,-0.1633854256
81,0.22779000000000002,-0.52313,-0.46548999999999996,0.49536,False,F,0.0,0.0,-4.0426400000000005,-0.30794,-2.0025621504,-0.23058512639999998
82,-0.57562,1.62027,-0.23755,0.34281,True,A,0.0,0.0,1.36075,1.19823,0.4664787075,-0.0814345155
83,0.3448,-0.84086,-0.27386,0.41548999999999997,False,F,0.0,-0.7053412266606514,-0.8413299999999999,-0.40412,-0.34956420169999997,-0.11378609139999998
84,-0.41418,0.07889,0.20332,-0.02386,True,F,-0.06518939957966186,0.30646211826615655,0.91456,1.00549,-0.021821401600000002,-0.0048512152
85,-0.13939000000000001,-0.60543,-0.48602,0.47861000000000004,False,F,0.0,0.0,-2.25442,2.2941,-1.0789879562000002,-0.23261403220000001
86,-1.1664,0.83015,-0.80865,0.9281299999999999,False,A,0.36822696170334657,0.6815603113080251,-2.74906,0.15798,-2.5514850578,-0.7505323244999998
87,-0.76555,1.21163,-0.5030100000000001,0.53837,True,A,-1.8048447087767103,0.0,-0.45011,1.62239,-0.24232572070000002,-0.27080549370000007
88,0.00643,-0.75151,0.16247,0.16043,False,F,-1.5766803481959282,0.0,-2.35961,0.54293,-0.37855223229999996,0.026065062099999998
89,0.5757899999999999,-0.66246,-0.29172,0.34654,False,F,0.0,0.0,-1.2571,1.16396,-0.43563543400000004,-0.1010926488
90,0.94845,-0.26291,-0.8279299999999999,0.85091,False,F,0.0,0.0,-2.40896,2.26702,-2.0498081536,-0.7044939163
91,-1.5921299999999998,1.05108,0.35081,-0.020419999999999997,True,A,-1.9351680525234112,0.0,-2.88016,2.97142,0.058812867199999994,-0.0071635401999999996
92,-1.21789,0.33371999999999996,0.12738,0.13218,True,E,0.0,0.0,-1.34131,-0.18031,-0.1772943558,0.0168370884
93,0.39176,-1.4124299999999999,-0.7645,0.8967799999999999,False,F,-1.7793369492294977,0.7493100990587905,-1.79273,1.14069,-1.6076844093999998,-0.6855883099999999
94,-0.67787,-1.49742,-0.58805,0.67009,False,F,0.0,-0.25720459846723914,1.0622,1.1575,0.711769598,-0.39404642449999994
95,-0.4726,-1.1229,-0.97646,1.05159,False,F,-0.7370154770166061,0.8240219224107421,-0.13681,1.29424,-0.1438680279,-1.0268355714
96,-1.34576,1.27542,-0.38142,0.44018999999999997,True,A,0.0,0.0,-3.2876,1.22482,-1.4471686439999998,-0.16789726979999997
97,-2.95195,1.54567,-0.034789999999999995,0.16202,True,A,0.0,0.0,-3.09449,0.73196,-0.5013692698,-0.005636675799999999
98,-0.69057,0.2131,-1.12668,1.18144,False,F,-0.7135744028749892,1.1818774908321552,2.09298,-0.26245,2.4727302912,-1.3311048192
99,1.77967,-1.20519,-0.28248,0.28707,False,F,0.0,0.0,-2.3477799999999998,1.73965,-0.6739772045999999,-0.0810915336
100,1.17173,-0.29053,0.10332999999999999,0.10422000000000001,False,F,1.013225046602491,0.0,-2.03535,0.84852,-0.21212417700000002,0.0107690526
101,0.034210000000000004,-2.29757,-0.8820600000000001,0.9757600000000001,False,F,0.4588794847428005,-1.0914777997675105,-1.0389700000000002,2.307,-1.0137853672000003,-0.8606788656000002
102,0.34915,-0.39268000000000003,-0.11671,0.18594000000000002,False,F,0.0,0.0,-0.69157,0.87079,-0.12859052580000002,-0.0217010574
103,-1.2176200000000001,0.11442000000000001,-0.20855,0.32248000000000004,False,F,0.0,-0.20167564469896873,-1.6015,1.1858799999999998,-0.5164517200000001,-0.06725320400000001
104,-1.5336100000000001,1.8208900000000001,-0.12187,0.17077,True,A,0.0,0.0,-0.415,-0.94195,-0.07086955,-0.0208117399
105,-0.95804,-0.7164699999999999,-0.75861,0.9718399999999999,False,F,-0.9129961649247251,0.0,-1.64058,-0.06512000000000001,-1.5943812671999997,-0.7372475423999999
106,2.13452,0.14063,-1.33693,1.2534399999999999,False,F,0.5025918188388871,0.0,-1.1928299999999998,1.63847,-1.4951408351999997,-1.6757615391999998
107,0.10647000000000001,1.47015,-0.12487999999999999,0.24925,True,A,0.0,0.0,-2.6322,0.76252,-0.65607585,-0.03112634
108,0.8521299999999999,-0.18194000000000002,-0.07131,0.16277,False,F,-0.20102742574950141,-1.0380064905582516,-0.59932,0.70878,-0.09755131639999999,-0.0116071287
109,0.50751,0.5029,-0.78252,0.8759600000000001,False,E,0.0,0.0,-1.7092900000000002,3.28643,-1.4972696684000002,-0.6854562192000001
110,-1.0353,-0.47275,-0.6672100000000001,0.7248100000000001,False,F,0.9532242159274447,0.0,4.3029,2.3189,3.1187849490000006,-0.4836004801000001
111,-0.73307,1.26175,-0.7310800000000001,0.74802,True,A,0.0,0.0,-1.58124,0.5408,-1.1827991448,-0.5468624616000001
112,2.43565,-1.90543,0.07998999999999999,0.17337,False,F,0.0,0.0,-1.8380299999999998,1.855,-0.3186592611,0.013867866299999998
113,1.62353,0.32019000000000003,-0.8344,0.81397,False,F,0.0,0.0,-1.56024,2.2345900000000003,-1.2699885528000001,-0.679176568
114,2.7711,-2.56316,-0.71854,0.75166,False,F,-1.4295359471589133,0.0,-2.30471,2.23527,-1.7323583186,-0.5400977764
115,0.70599,-0.6606,-0.8668100000000001,1.0362799999999999,False,F,0.0,0.0,-0.38137,2.0752900000000003,-0.3952061035999999,-0.8982578668
116,-1.30314,0.13743,-0.51274,0.49653,False,F,-0.12182870836513367,0.0,1.58423,3.18432,0.7866177219,-0.2545907922
117,-2.40558,-0.26043,0.089,0.15253,False,F,0.0,0.0,-1.95672,-0.39333,-0.2984585016,0.01357517
118,1.04046,-0.42277,-0.64347,0.69215,False,F,0.0,0.441334056522407,2.59975,-0.46943,1.7994169625,-0.4453777605
119,1.30798,2.30008,-1.07008,1.07184,True,A,0.8475064100677787,0.0916489401841413,-0.98314,1.8007,-1.0537687776,-1.1469545471999998
120,0.52144,-0.05069,-0.17271,0.21514,False,F,0.0,0.0,-1.83103,0.61405,-0.39392779419999996,-0.0371568294
121,1.30161,-0.16616,0.11329000000000002,0.18974000000000002,False,F,0.0,0.0,-0.7036399999999999,2.26865,-0.1335086536,0.021495644600000006
122,0.68201,0.6328699999999999,-0.9529,1.04614,False,C,0.0,-0.3084291455965701,3.20031,1.77308,3.3479723034,-0.996866806
123,-0.5794699999999999,0.74825,-0.22103000000000003,0.48198,True,A,0.0,0.0,-2.79966,-0.43659,-1.3493801267999999,-0.10653203940000001
124,-1.31168,-0.030010000000000002,0.10655999999999999,0.07948,False,F,-0.3693115940043532,0.0,1.4661,2.94963,0.11652562799999999,0.008469388799999998
125,-1.676,1.8797099999999998,-0.75076,0.77282,True,A,0.0,0.0,1.93703,1.53362,1.4969755245999998,-0.5802023432
126,0.53665,0.37173,-0.84639,0.7962199999999999,False,F,-0.04890667095608404,-0.17064598235645567,0.77484,1.2978,0.6169431047999999,-0.6739126457999999
127,-3.6116,2.2217,-1.3282100000000001,1.2770700000000001,True,A,0.8769135264766013,0.0,2.76667,5.14711,3.5332312569,-1.6962171447000003
128,-2.1208099999999996,-0.7995899999999999,-0.6874399999999999,0.63536,False,F,0.7432555231693561,0.3909401294916008,1.06187,3.46611,0.6746697232000001,-0.4367718784
129,-1.61636,-0.28855,-0.53562,0.7244,False,F,0.0,-0.8829526722636446,-1.5516299999999998,-0.34291,-1.124000772,-0.38800312800000003
130,-1.3685,-0.53788,-0.35407,0.5312,False,F,0.0,0.0,0.40241,2.29541,0.213760192,-0.188081984
131,0.59796,0.05976,-0.70722,0.7511,False,F,0.0,0.0,-1.77731,1.43308,-1.334937541,-0.531192942
132,-0.23772,-1.6782400000000002,-0.43853000000000003,0.41933000000000004,False,F,-0.3706869407722888,0.0,-1.55473,2.19298,-0.6519449309,-0.18388878490000002
133,-0.94899,2.09022,-0.0043,0.09025,True,A,1.0494150416516976,1.2387277917217305,-2.01188,1.89755,-0.18157217,-0.000388075
134,0.24179,0.4171,0.0984,0.0205,True,E,0.04446654507026792,-0.6652013289095464,-1.0647799999999998,-1.11039,-0.02182799,0.0020172000000000002
135,2.44172,0.20055,0.019430000000000003,0.0698,True,F,-1.6942335641388167,0.0,-2.54426,-2.69703,-0.177589348,0.0013562140000000001
136,1.49514,0.1175,-0.31008,0.44173,False,F,0.11964796226589584,-1.3807497608645403,1.6375899999999999,-0.13249,0.7233726307,-0.1369716384
137,-0.7116899999999999,0.54555,-1.16394,1.17057,False,E,0.40997492358599263,-0.7710006197648094,-1.27455,0.48545,-1.4919499935000002,-1.3624732458000002
138,-0.58334,0.73154,-0.9038799999999999,0.8771899999999999,False,C,-0.11432277925470119,0.5440843688857987,1.9517900000000001,-1.61614,1.7120906701,-0.7928744971999998
139,-0.72923,-0.18562,-0.80953,0.88726,False,F,0.0,0.0,-2.96845,1.75573,-2.633786947,-0.7182635878
140,-1.77377,0.5262100000000001,0.2637,-0.02745,True,C,0.0,0.0,-4.87915,0.38338,0.1339326675,-0.007238565
141,0.16517,-0.054939999999999996,-0.47168000000000004,0.48782,False,F,0.0,0.0,-1.70757,1.24593,-0.8329867973999999,-0.23009493760000002
142,0.16488,0.34402,-0.9459299999999999,1.02225,False,Fx,1.3096778606228192,-0.7993080163885408,1.447,2.29786,1.4791957500000001,-0.9669769425
143,-0.011090000000000001,0.55893,-0.35381,0.45448,True,D,0.0,0.0,0.65549,1.18644,0.2979070952,-0.16079956880000001
144,-0.09096,-0.8647,-0.8046800000000001,0.82801,False,F,0.0,0.0,-0.9685299999999999,-0.15425999999999998,-0.8019525252999999,-0.6662830868
145,0.67188,-0.63531,-0.62961,0.73253,False,F,0.5309223254651131,-1.000515087128495,-1.18208,2.87902,-0.8659090624,-0.4612082133
146,-1.85398,0.45068,-0.06402999999999999,0.36291,True,C,0.0,0.0,-2.2577599999999998,2.49655,-0.8193636816,-0.023237127299999997
147,-1.17364,-0.65217,-1.0826799999999999,1.1431,False,F,0.0,0.3608581819849377,-1.0848,-0.56844,-1.24003488,-1.2376115079999999
148,-1.4246299999999998,-0.50345,0.10464000000000001,0.00345,False,F,0.0,0.0,-1.28738,1.32346,-0.004441461,0.000361008
149,-2.06238,1.05831,-0.7904399999999999,1.0134299999999998,True,A,0.0,-1.3825414122505835,-0.75618,4.1342099999999995,-0.7663354973999998,-0.8010556091999997
150,-1.96722,1.34477,-0.9534299999999999,0.97078,True,A,0.33477078998145543,0.06259914175651995,1.0012299999999998,0.70043,0.9719740593999998,-0.9255707753999999
151,-1.11699,2.58115,-1.4121700000000001,1.37897,True,A,-1.3389147150731155,0.22806740920545038,-1.14799,3.12078,-1.5830437703000002,-1.9473400649000003
152,-0.09561,0.73444,-0.57187,0.6893699999999999,True,B,0.0,0.0,-1.74555,1.37255,-1.2033298034999997,-0.39423002189999995
153,0.3283,0.82568,-1.1523299999999999,1.1183299999999998,False,C,0.614693626179838,0.9773632533685517,-2.37169,2.41555,-2.6523320776999997,-1.2886852088999996
154,-0.96695,0.96483,-0.5795100000000001,0.57943,True,A,0.0,0.0,-3.48371,2.00588,-2.0185660853,-0.3357854793
155,2.58891,-0.98354,-1.15155,1.16326,False,F,-0.5265655151614973,-0.003516174502570095,-2.68876,1.9217400000000002,-3.1277269575999997,-1.339552053
156,-0.12355999999999999,0.43666000000000005,-0.31815,0.46371999999999997,False,E,0.0,1.0420666282329134,-0.42417,0.68685,-0.19669611239999998,-0.14753251799999997
157,0.0654,-1.8057299999999998,-0.41536000000000006,0.623,False,F,0.0,0.0,-1.18093,-0.37109000000000003,-0.73571939,-0.25876928000000005
158,-3.17997,1.36925,-0.69182,0.73341,True,A,0.8129503964995658,0.0,-0.07174,0.51715,-0.0526148334,-0.5073877062
159,1.6569900000000002,-0.8524200000000001,0.06045,0.12182,False,F,0.33600069689239886,0.0,-1.9137400000000002,2.6302,-0.23313180680000004,0.007364018999999999
160,0.14277,0.90641,-0.8003,0.78563,True,B,0.0,0.0,0.13438,1.6832900000000002,0.10557295940000001,-0.6287396890000001
161,0.14962999999999999,-0.06721,-0.51381,0.66562,False,F,0.0,0.0,-4.83275,0.9814,-3.216775055,-0.3420022122
162,0.75434,0.65646,0.04652,0.21936,True,A,0.0,0.0,-1.89976,2.51465,-0.41673135359999997,0.0102046272
163,0.8915,0.07155,-0.76603,0.7367199999999999,False,F,0.0,0.0,-2.77696,1.05189,-2.0458419711999998,-0.5643496215999999
164,0.34686999999999996,0.84285,-0.2636,0.42333999999999994,True,A,-1.6188823712621,-0.5270058199950292,-1.34619,0.6017,-0.5698960745999999,-0.11159242399999998
165,-1.6937799999999998,-0.27271999999999996,-0.27248,0.37665,False,F,-0.24821779921807455,0.0,3.35983,-0.37816,1.2654799695,-0.10262959199999999
166,-1.8927,1.63806,-0.10652,0.23594,True,A,0.011513464957890818,0.7471570317635378,0.56865,3.1120099999999997,0.134167281,-0.025132328800000003
167,-1.29325,0.07035,-1.09274,1.1705299999999998,False,F,0.34235489977936845,0.47399565051527304,-0.37461,0.8075899999999999,-0.4384922432999999,-1.2790849521999998
168,-1.06645,0.67114,-0.32161999999999996,0.52573,True,B,0.0,0.0,-1.05735,1.47898,-0.5558806155,-0.1690852826
169,1.2940399999999999,-0.57929,0.20792,0.04899,False,F,0.0,0.0,-1.20872,-0.07182999999999999,-0.0592151928,0.0101860008
170,-1.02617,-0.20981999999999998,-0.33859,0.45576000000000005,False,F,0.0,0.0,-0.30485999999999996,1.10113,-0.1389429936,-0.15431577840000002
171,-2.0712099999999998,-0.8629399999999999,-0.91027,0.9050600000000001,False,F,-0.9705093534937742,1.222200662912728,-2.9083,-0.2671,-2.632185998,-0.8238489662000001
172,1.10809,0.12880999999999998,-1.12322,1.1544299999999998,False,F,0.03927840379683641,0.7221815734782931,0.68238,1.07089,0.7877599433999999,-1.2966788646
173,-0.6530699999999999,-1.62732,-0.32032,0.51753,False,F,0.0,-1.9713407839171364,-0.46447,1.14706,-0.24037715910000002,-0.1657752096
174,-1.61705,1.8608799999999999,-0.31540999999999997,0.46926,True,A,0.9770169955837013,-0.032781489524379565,0.2217,1.46851,0.104034942,-0.14800929659999998
175,0.10569,0.7035100000000001,-0.96285,1.05626,False,C,0.5465710744146142,0.28441173070891806,1.65124,-1.10025,1.7441387624,-1.017019941
176,-0.30751,-0.96825,-0.47446000000000005,0.48191999999999996,False,F,0.0,0.0,-0.46435,1.11571,-0.22377955199999996,-0.2286517632
177,0.26171,-0.07121,0.12830999999999998,0.15929000000000001,False,F,0.0,0.0,-1.80152,0.13221,-0.28696412080000006,0.020438499899999997
178,-0.5468,2.1858,-0.53168,0.66257,True,A,1.2317173404222779,0.007700276626187946,-0.48743000000000003,0.1111,-0.3229564951,-0.3522752176
179,-2.1076,-0.39271,-1.18071,1.3361399999999999,False,F,0.1508738884341278,0.0,1.9907599999999999,0.10769000000000001,2.6599340663999995,-1.5775938593999999
180,0.12325,-0.5374,-0.33432,0.58773,False,F,0.0,0.0,-1.89724,2.65236,-1.1150648652,-0.1964898936
181,-0.82271,1.96902,-0.27841,0.53528,True,A,-1.1048215261458538,0.0,-2.9443799999999998,0.9404399999999999,-1.5760677263999998,-0.14902730479999998
182,0.47772,-0.9401200000000001,-0.6746,0.7336,False,F,0.0,0.0,-3.8050300000000004,-0.05631,-2.7913700080000003,-0.49488656000000003
183,-0.8776299999999999,0.9848100000000001,-0.8716200000000001,1.03378,False,A,-0.8085131397007239,0.0,2.53048,-1.23116,2.6159596143999995,-0.9010633236
184,-0.46081000000000005,0.31305,-0.6228100000000001,0.62812,False,F,0.0,0.0,-2.67358,1.35402,-1.6793290695999998,-0.39119941720000007
185,-0.24791999999999997,-0.033010000000000005,0.2387,0.0498,False,F,0.0,0.0,-4.91785,0.65049,-0.24490892999999997,0.011887259999999998
186,-1.48338,0.2814,-0.60619,0.65031,False,F,0.0,0.0,-1.99433,2.21481,-1.2969327423,-0.39421141890000005
