,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
29,-0.16543,-0.70473,-0.46031000000000005,0.47043,False,F,0.0,0.0,-3.16066,2.00106
30,-1.32451,0.3011,-0.46537,0.56381,False,F,0.0,-1.1387470194082285,1.96216,-1.34681
31,1.0966799999999999,-0.9142,-1.1666100000000001,1.14514,False,F,0.8888619794648959,-0.4855640673637915,-1.06995,0.47523000000000004
32,-0.19837,-0.6711600000000001,-0.8463700000000001,0.93626,False,F,0.7410941321827215,0.8293680782212208,1.43991,2.27188
33,-1.64125,0.34392,0.25533,0.03793,True,D,0.0,0.0,-2.56622,2.83771
34,-1.12006,-1.0770600000000001,0.34025,-0.05196,False,F,0.0,0.0,0.37978,3.6000400000000004
35,0.10615999999999999,0.05749,-1.1927,1.15267,False,F,0.0,0.42136470363917555,-1.2224700000000002,-0.33049
36,-0.17524,-0.15052000000000001,-0.6753100000000001,0.76837,False,F,-0.8421345465969904,-0.41492470938878756,-0.44814,2.50769
37,-0.5626399999999999,0.07933,0.046,0.2546,False,F,0.0,0.0,-0.99759,0.8914700000000001
38,-1.81644,2.0342,-1.19615,1.25226,True,A,1.1827757252336104,0.0,-2.646,2.6010299999999997
39,-1.30379,0.63647,0.17536,0.00282,True,B,0.0,0.0,-0.6231399999999999,2.95844
40,0.87676,0.46488999999999997,-0.58704,0.60433,False,Fx,0.0,0.0,-2.1159,-1.00429
41,1.4397,-0.17389000000000002,-0.9330200000000001,0.99692,False,F,0.03732468606015388,0.27871448354951717,-3.08643,0.89974
42,0.76226,-1.03348,-0.25834,0.50252,False,F,0.0,0.0,-2.23489,1.1379299999999999
43,2.7511,-1.354,-0.10223,0.28244,False,F,0.0,0.0,-3.1156099999999998,-0.43141999999999997
44,2.34596,-0.9631,-0.0516,0.16404000000000002,False,F,-0.9854532606092264,0.0,-1.91248,1.49936
45,0.81662,1.5998700000000001,0.20332999999999998,-0.0364,True,A,1.036048704946062,-1.274359503882935,-1.47327,0.8242700000000001
46,1.18802,2.08756,0.10172,0.12908,True,A,0.0,0.0,-1.84328,0.30839
47,-2.9931099999999997,0.58453,-0.7618,0.76348,False,E,0.0,0.0,-1.7189599999999998,1.4208
48,-1.08398,-1.10429,-0.21877,0.3426,False,F,0.7721431867864432,-0.0013208719674158908,0.71558,-0.95585
49,-0.17204,1.13238,-0.09657,0.21565,True,A,0.22984901932921267,1.0784333905909576,1.59695,1.91545
50,1.3914,-0.1328,-0.30976,0.49806000000000006,False,F,0.0,0.0,0.39066,0.83939
51,2.5685,-0.9628399999999999,-0.14728,0.35905,False,F,-0.7988410851190092,-1.530950259385359,-0.6498,5.252619999999999
52,1.0184799999999998,-2.58502,-0.99866,0.9122399999999999,False,F,0.0,0.0,0.23433,0.52235
53,-2.38085,1.8635700000000002,-0.9283399999999999,0.86275,True,A,0.0,0.0,-1.8943299999999998,1.67439
54,-0.23640999999999998,0.32066999999999996,-0.3518,0.49477,False,Fx,0.0,0.0,-1.5763200000000002,0.98693
55,-1.82425,1.0973899999999999,-0.01635,0.10207999999999999,True,A,0.0,0.0,-3.07518,0.77131
56,3.3296699999999997,-1.65934,-0.60658,0.6413300000000001,False,F,0.0,0.0,-1.10214,1.93451
57,0.68155,-1.19906,-0.88359,0.81497,False,F,0.6359575897634122,0.0,-2.75779,0.2084
58,1.84843,-0.8383700000000001,0.04493,0.12768,False,F,0.0,0.0,-3.5348,0.07404
59,0.9039,1.15982,-0.51144,0.60936,True,A,0.0,0.0,-2.0407599999999997,0.42763
60,0.29566,-0.28688,0.15897999999999998,-0.028860000000000004,False,F,0.0,0.0,-2.44792,1.2596
61,1.55554,0.66099,0.040780000000000004,0.1901,True,B,0.0,0.0,-2.75147,-1.2635
62,0.42041000000000006,0.40533,-0.5416,0.54928,False,Fx,0.0,0.0,-2.61084,1.0482
63,-1.58806,1.0338,-0.66122,0.68908,True,A,0.0,0.0,-2.2126799999999998,0.35901
64,-0.41053,0.74093,-0.18950999999999998,0.20972,True,C,0.0,0.0,-0.8254100000000001,-0.30348
65,-0.49222,1.3781,-0.25543000000000005,0.40402,True,A,-0.5559101622548603,0.0,0.84303,1.13005
66,1.5956,-0.59491,0.20215,-0.0293,False,F,0.0,0.0,-1.67314,1.02827
67,0.85574,-1.42629,-0.26678,0.41886999999999996,False,F,0.11905333958970205,0.3455027669354816,-2.13613,-0.78655
68,1.30958,0.023,-0.5220899999999999,0.67871,False,F,0.0,-3.0953316387767456,-7.06607,1.7367
69,0.9458200000000001,-0.25983,-0.477,0.7229300000000001,False,F,0.2865389193011254,0.5613286059390974,-1.0260200000000002,3.45586
70,0.43313999999999997,-0.6148,-1.04866,1.07886,False,F,0.9724366332963633,0.0,-2.67895,0.9117200000000001
71,-1.24696,1.41737,-0.5676100000000001,0.70175,True,A,0.0,0.0,-2.57376,0.01316
72,0.40460999999999997,-1.55487,-0.8690100000000001,0.87608,False,F,0.0,0.7185273615989957,-2.89398,0.15996
73,-1.94535,-0.8840600000000001,-0.5826,0.67535,False,F,0.0,0.0,-2.52326,2.3862900000000002
74,2.61046,-2.00489,-0.51481,0.74206,False,F,-0.5817489287698899,0.0,-2.98608,3.3565199999999997
75,0.27969,-1.52603,-0.36291,0.49468,False,F,-0.26336676680508053,-0.03084072355167807,-2.93209,1.50458
76,-0.8841700000000001,0.30527,-0.59991,0.77653,False,Fx,0.0,0.0,-0.58757,1.4063
77,0.51368,1.2694299999999998,0.08258,0.05329,True,A,0.0,0.0,-2.71996,0.8658399999999999
78,-0.8546799999999999,0.19105999999999998,-1.1853200000000002,1.0894,False,F,0.0,0.0,-1.72943,2.12945
79,-0.4321,-0.0675,-0.6654899999999999,0.6789,False,F,1.155937355287379,0.7315887441011397,-3.7713900000000002,0.87072
80,-0.05115,-0.05134,-0.30256,0.54001,False,F,0.0,0.0,-2.4100200000000003,2.92191
81,0.22779000000000002,-0.52313,-0.46548999999999996,0.49536,False,F,0.0,0.0,-4.0426400000000005,-0.30794
82,-0.57562,1.62027,-0.23755,0.34281,True,A,0.0,0.0,1.36075,1.19823
83,0.3448,-0.84086,-0.27386,0.41548999999999997,False,F,0.0,-0.7053412266606514,-0.8413299999999999,-0.40412
84,-0.41418,0.07889,0.20332,-0.02386,True,F,-0.06518939957966186,0.30646211826615655,0.91456,1.00549
85,-0.13939000000000001,-0.60543,-0.48602,0.47861000000000004,False,F,0.0,0.0,-2.25442,2.2941
86,-1.1664,0.83015,-0.80865,0.9281299999999999,False,A,0.36822696170334657,0.6815603113080251,-2.74906,0.15798
87,-0.76555,1.21163,-0.5030100000000001,0.53837,True,A,-1.8048447087767103,0.0,-0.45011,1.62239
88,0.00643,-0.75151,0.16247,0.16043,False,F,-1.5766803481959282,0.0,-2.35961,0.54293
89,0.5757899999999999,-0.66246,-0.29172,0.34654,False,F,0.0,0.0,-1.2571,1.16396
90,0.94845,-0.26291,-0.8279299999999999,0.85091,False,F,0.0,0.0,-2.40896,2.26702
91,-1.5921299999999998,1.05108,0.35081,-0.020419999999999997,True,A,-1.9351680525234112,0.0,-2.88016,2.97142
92,-1.21789,0.33371999999999996,0.12738,0.13218,True,E,0.0,0.0,-1.34131,-0.18031
93,0.39176,-1.4124299999999999,-0.7645,0.8967799999999999,False,F,-1.7793369492294977,0.7493100990587905,-1.79273,1.14069
94,-0.67787,-1.49742,-0.58805,0.67009,False,F,0.0,-0.25720459846723914,1.0622,1.1575
95,-0.4726,-1.1229,-0.97646,1.05159,False,F,-0.7370154770166061,0.8240219224107421,-0.13681,1.29424
96,-1.34576,1.27542,-0.38142,0.44018999999999997,True,A,0.0,0.0,-3.2876,1.22482
97,-2.95195,1.54567,-0.034789999999999995,0.16202,True,A,0.0,0.0,-3.09449,0.73196
98,-0.69057,0.2131,-1.12668,1.18144,False,F,-0.7135744028749892,1.1818774908321552,2.09298,-0.26245
99,1.77967,-1.20519,-0.28248,0.28707,False,F,0.0,0.0,-2.3477799999999998,1.73965
100,1.17173,-0.29053,0.10332999999999999,0.10422000000000001,False,F,1.013225046602491,0.0,-2.03535,0.84852
101,0.034210000000000004,-2.29757,-0.8820600000000001,0.9757600000000001,False,F,0.4588794847428005,-1.0914777997675105,-1.0389700000000002,2.307
102,0.34915,-0.39268000000000003,-0.11671,0.18594000000000002,False,F,0.0,0.0,-0.69157,0.87079
103,-1.2176200000000001,0.11442000000000001,-0.20855,0.32248000000000004,False,F,0.0,-0.20167564469896873,-1.6015,1.1858799999999998
104,-1.5336100000000001,1.8208900000000001,-0.12187,0.17077,True,A,0.0,0.0,-0.415,-0.94195
105,-0.95804,-0.7164699999999999,-0.75861,0.9718399999999999,False,F,-0.9129961649247251,0.0,-1.64058,-0.06512000000000001
106,2.13452,0.14063,-1.33693,1.2534399999999999,False,F,0.5025918188388871,0.0,-1.1928299999999998,1.63847
107,0.10647000000000001,1.47015,-0.12487999999999999,0.24925,True,A,0.0,0.0,-2.6322,0.76252
108,0.8521299999999999,-0.18194000000000002,-0.07131,0.16277,False,F,-0.20102742574950141,-1.0380064905582516,-0.59932,0.70878
109,0.50751,0.5029,-0.78252,0.8759600000000001,False,E,0.0,0.0,-1.7092900000000002,3.28643
110,-1.0353,-0.47275,-0.6672100000000001,0.7248100000000001,False,F,0.9532242159274447,0.0,4.3029,2.3189
111,-0.73307,1.26175,-0.7310800000000001,0.74802,True,A,0.0,0.0,-1.58124,0.5408
112,2.43565,-1.90543,0.07998999999999999,0.17337,False,F,0.0,0.0,-1.8380299999999998,1.855
113,1.62353,0.32019000000000003,-0.8344,0.81397,False,F,0.0,0.0,-1.56024,2.2345900000000003
114,2.7711,-2.56316,-0.71854,0.75166,False,F,-1.4295359471589133,0.0,-2.30471,2.23527
115,0.70599,-0.6606,-0.8668100000000001,1.0362799999999999,False,F,0.0,0.0,-0.38137,2.0752900000000003
116,-1.30314,0.13743,-0.51274,0.49653,False,F,-0.12182870836513367,0.0,1.58423,3.18432
117,-2.40558,-0.26043,0.089,0.15253,False,F,0.0,0.0,-1.95672,-0.39333
118,1.04046,-0.42277,-0.64347,0.69215,False,F,0.0,0.441334056522407,2.59975,-0.46943
119,1.30798,2.30008,-1.07008,1.07184,True,A,0.8475064100677787,0.0916489401841413,-0.98314,1.8007
120,0.52144,-0.05069,-0.17271,0.21514,False,F,0.0,0.0,-1.83103,0.61405
121,1.30161,-0.16616,0.11329000000000002,0.18974000000000002,False,F,0.0,0.0,-0.7036399999999999,2.26865
122,0.68201,0.6328699999999999,-0.9529,1.04614,False,C,0.0,-0.3084291455965701,3.20031,1.77308
123,-0.5794699999999999,0.74825,-0.22103000000000003,0.48198,True,A,0.0,0.0,-2.79966,-0.43659
124,-1.31168,-0.030010000000000002,0.10655999999999999,0.07948,False,F,-0.3693115940043532,0.0,1.4661,2.94963
125,-1.676,1.8797099999999998,-0.75076,0.77282,True,A,0.0,0.0,1.93703,1.53362
126,0.53665,0.37173,-0.84639,0.7962199999999999,False,F,-0.04890667095608404,-0.17064598235645567,0.77484,1.2978
127,-3.6116,2.2217,-1.3282100000000001,1.2770700000000001,True,A,0.8769135264766013,0.0,2.76667,5.14711
128,-2.1208099999999996,-0.7995899999999999,-0.6874399999999999,0.63536,False,F,0.7432555231693561,0.3909401294916008,1.06187,3.46611
129,-1.61636,-0.28855,-0.53562,0.7244,False,F,0.0,-0.8829526722636446,-1.5516299999999998,-0.34291
130,-1.3685,-0.53788,-0.35407,0.5312,False,F,0.0,0.0,0.40241,2.29541
131,0.59796,0.05976,-0.70722,0.7511,False,F,0.0,0.0,-1.77731,1.43308
132,-0.23772,-1.6782400000000002,-0.43853000000000003,0.41933000000000004,False,F,-0.3706869407722888,0.0,-1.55473,2.19298
133,-0.94899,2.09022,-0.0043,0.09025,True,A,1.0494150416516976,1.2387277917217305,-2.01188,1.89755
134,0.24179,0.4171,0.0984,0.0205,True,E,0.04446654507026792,-0.6652013289095464,-1.0647799999999998,-1.11039
135,2.44172,0.20055,0.019430000000000003,0.0698,True,F,-1.6942335641388167,0.0,-2.54426,-2.69703
136,1.49514,0.1175,-0.31008,0.44173,False,F,0.11964796226589584,-1.3807497608645403,1.6375899999999999,-0.13249
137,-0.7116899999999999,0.54555,-1.16394,1.17057,False,E,0.40997492358599263,-0.7710006197648094,-1.27455,0.48545
138,-0.58334,0.73154,-0.9038799999999999,0.8771899999999999,False,C,-0.11432277925470119,0.5440843688857987,1.9517900000000001,-1.61614
139,-0.72923,-0.18562,-0.80953,0.88726,False,F,0.0,0.0,-2.96845,1.75573
140,-1.77377,0.5262100000000001,0.2637,-0.02745,True,C,0.0,0.0,-4.87915,0.38338
141,0.16517,-0.054939999999999996,-0.47168000000000004,0.48782,False,F,0.0,0.0,-1.70757,1.24593
142,0.16488,0.34402,-0.9459299999999999,1.02225,False,Fx,1.3096778606228192,-0.7993080163885408,1.447,2.29786
143,-0.011090000000000001,0.55893,-0.35381,0.45448,True,D,0.0,0.0,0.65549,1.18644
144,-0.09096,-0.8647,-0.8046800000000001,0.82801,False,F,0.0,0.0,-0.9685299999999999,-0.15425999999999998
145,0.67188,-0.63531,-0.62961,0.73253,False,F,0.5309223254651131,-1.000515087128495,-1.18208,2.87902
146,-1.85398,0.45068,-0.06402999999999999,0.36291,True,C,0.0,0.0,-2.2577599999999998,2.49655
147,-1.17364,-0.65217,-1.0826799999999999,1.1431,False,F,0.0,0.3608581819849377,-1.0848,-0.56844
148,-1.4246299999999998,-0.50345,0.10464000000000001,0.00345,False,F,0.0,0.0,-1.28738,1.32346
149,-2.06238,1.05831,-0.7904399999999999,1.0134299999999998,True,A,0.0,-1.3825414122505835,-0.75618,4.1342099999999995
150,-1.96722,1.34477,-0.9534299999999999,0.97078,True,A,0.33477078998145543,0.06259914175651995,1.0012299999999998,0.70043
151,-1.11699,2.58115,-1.4121700000000001,1.37897,True,A,-1.3389147150731155,0.22806740920545038,-1.14799,3.12078
152,-0.09561,0.73444,-0.57187,0.6893699999999999,True,B,0.0,0.0,-1.74555,1.37255
153,0.3283,0.82568,-1.1523299999999999,1.1183299999999998,False,C,0.614693626179838,0.9773632533685517,-2.37169,2.41555
154,-0.96695,0.96483,-0.5795100000000001,0.57943,True,A,0.0,0.0,-3.48371,2.00588
155,2.58891,-0.98354,-1.15155,1.16326,False,F,-0.5265655151614973,-0.003516174502570095,-2.68876,1.9217400000000002
156,-0.12355999999999999,0.43666000000000005,-0.31815,0.46371999999999997,False,E,0.0,1.0420666282329134,-0.42417,0.68685
157,0.0654,-1.8057299999999998,-0.41536000000000006,0.623,False,F,0.0,0.0,-1.18093,-0.37109000000000003
158,-3.17997,1.36925,-0.69182,0.73341,True,A,0.8129503964995658,0.0,-0.07174,0.51715
159,1.6569900000000002,-0.8524200000000001,0.06045,0.12182,False,F,0.33600069689239886,0.0,-1.9137400000000002,2.6302
160,0.14277,0.90641,-0.8003,0.78563,True,B,0.0,0.0,0.13438,1.6832900000000002
161,0.14962999999999999,-0.06721,-0.51381,0.66562,False,F,0.0,0.0,-4.83275,0.9814
162,0.75434,0.65646,0.04652,0.21936,True,A,0.0,0.0,-1.89976,2.51465
163,0.8915,0.07155,-0.76603,0.7367199999999999,False,F,0.0,0.0,-2.77696,1.05189
164,0.34686999999999996,0.84285,-0.2636,0.42333999999999994,True,A,-1.6188823712621,-0.5270058199950292,-1.34619,0.6017
165,-1.6937799999999998,-0.27271999999999996,-0.27248,0.37665,False,F,-0.24821779921807455,0.0,3.35983,-0.37816
166,-1.8927,1.63806,-0.10652,0.23594,True,A,0.011513464957890818,0.7471570317635378,0.56865,3.1120099999999997
167,-1.29325,0.07035,-1.09274,1.1705299999999998,False,F,0.34235489977936845,0.47399565051527304,-0.37461,0.8075899999999999
168,-1.06645,0.67114,-0.32161999999999996,0.52573,True,B,0.0,0.0,-1.05735,1.47898
169,1.2940399999999999,-0.57929,0.20792,0.04899,False,F,0.0,0.0,-1.20872,-0.07182999999999999
170,-1.02617,-0.20981999999999998,-0.33859,0.45576000000000005,False,F,0.0,0.0,-0.30485999999999996,1.10113
171,-2.0712099999999998,-0.8629399999999999,-0.91027,0.9050600000000001,False,F,-0.9705093534937742,1.222200662912728,-2.9083,-0.2671
172,1.10809,0.12880999999999998,-1.12322,1.1544299999999998,False,F,0.03927840379683641,0.7221815734782931,0.68238,1.07089
173,-0.6530699999999999,-1.62732,-0.32032,0.51753,False,F,0.0,-1.9713407839171364,-0.46447,1.14706
174,-1.61705,1.8608799999999999,-0.31540999999999997,0.46926,True,A,0.9770169955837013,-0.032781489524379565,0.2217,1.46851
175,0.10569,0.7035100000000001,-0.96285,1.05626,False,C,0.5465710744146142,0.28441173070891806,1.65124,-1.10025
176,-0.30751,-0.96825,-0.47446000000000005,0.48191999999999996,False,F,0.0,0.0,-0.46435,1.11571
177,0.26171,-0.07121,0.12830999999999998,0.15929000000000001,False,F,0.0,0.0,-1.80152,0.13221
178,-0.5468,2.1858,-0.53168,0.66257,True,A,1.2317173404222779,0.007700276626187946,-0.48743000000000003,0.1111
179,-2.1076,-0.39271,-1.18071,1.3361399999999999,False,F,0.1508738884341278,0.0,1.9907599999999999,0.10769000000000001
180,0.12325,-0.5374,-0.33432,0.58773,False,F,0.0,0.0,-1.89724,2.65236
181,-0.82271,1.96902,-0.27841,0.53528,True,A,-1.1048215261458538,0.0,-2.9443799999999998,0.9404399999999999
182,0.47772,-0.9401200000000001,-0.6746,0.7336,False,F,0.0,0.0,-3.8050300000000004,-0.05631
183,-0.8776299999999999,0.9848100000000001,-0.8716200000000001,1.03378,False,A,-0.8085131397007239,0.0,2.53048,-1.23116
184,-0.46081000000000005,0.31305,-0.6228100000000001,0.62812,False,F,0.0,0.0,-2.67358,1.35402
185,-0.24791999999999997,-0.033010000000000005,0.2387,0.0498,False,F,0.0,0.0,-4.91785,0.65049
186,-1.48338,0.2814,-0.60619,0.65031,False,F,0.0,0.0,-1.99433,2.21481
187,-0.24896999999999997,-2.54942,-0.03582,0.1938,False,F,0.0,0.0,-2.23568,1.3161
188,-0.83273,-0.21386999999999998,-0.67197,0.8223299999999999,False,F,0.0,0.0,0.4939,1.3300100000000001
189,-1.34995,-0.031580000000000004,-0.1455,0.37833,False,F,-1.4943251053335957,0.0,-2.92513,1.05261
190,0.08497,0.56955,-0.7653300000000001,0.8336100000000001,False,D,0.0,-0.43991681108932706,-0.39502,2.6564
191,1.38424,-1.1354600000000001,-0.00137,0.17181,False,F,0.0,0.0,0.44748999999999994,0.34612
192,1.23509,-0.5101600000000001,-0.17731,0.38253000000000004,False,F,0.0,0.0,-3.57007,2.49115
193,0.38083,-0.39321999999999996,-0.65774,0.64452,False,F,0.0,0.0,-2.6886,-0.4362
194,2.2135700000000003,-0.9945200000000001,-1.4397,1.38383,False,F,0.8488552185038514,-3.4320690453292424,-1.44612,2.03399
195,1.54483,-0.05304,-0.10765999999999999,0.37873,False,F,0.0,0.0,-2.08157,2.00389
196,1.03859,1.0216,-0.98495,1.01017,True,A,0.549490413191538,0.4789138153754916,1.75748,0.89555
197,-0.64193,-1.57923,-1.30647,1.26031,False,F,0.0,-0.41255014783139454,-1.00072,-0.26592
198,2.11044,-0.34212,-0.20988,0.46136000000000005,False,F,0.0,0.0,-0.67279,3.98031
199,0.28395,-0.6564,-0.82342,0.7850199999999999,False,F,0.0,-0.5771435048036392,-3.0099400000000003,0.31005
200,-0.40762,-1.23539,-1.30818,1.26232,False,F,0.0,0.5884642130922725,3.4493300000000002,1.7950599999999999
201,-1.78275,0.76531,-0.01977,0.16517,True,A,0.0,0.0,-2.04292,2.52205
202,0.33713000000000004,-0.44676000000000005,-0.61748,0.6509,False,F,0.7185029878222534,0.0,3.7311400000000003,3.0461
203,-2.1101,-1.42201,-1.37562,1.32071,False,F,-1.280565913157457,-0.28503225299305524,1.4863,0.59916
204,-1.13103,-0.51935,-0.39526,0.42838000000000004,False,F,0.0,0.0,-0.76134,0.70735
205,2.9856700000000003,-2.14153,-0.62267,0.76342,False,F,-0.14803607882740427,-0.3609555211222377,-3.0327,2.13064
206,0.35548,0.7337899999999999,-1.40396,1.33778,False,D,0.7797926572829031,0.0,-0.79448,0.64555
207,1.0816,-1.40399,-1.04959,1.0994700000000002,False,F,-1.389860712999499,-0.5859982650429023,-1.5222799999999999,1.04488
208,-0.47613,-0.47317,-0.44501999999999997,0.63377,False,F,0.0,0.0,-2.48765,-0.15553
209,1.26306,-0.40346,-1.1748,1.25706,False,F,-1.683622810623477,-0.09075656327088422,4.2033,1.0515098944398946
210,0.69376,-0.6873600000000001,-1.23233,1.1891,False,F,0.6217424743650793,0.38624151314040506,-1.5645799999999999,1.68777
211,1.05948,-1.6688900000000002,-0.50864,0.54087,False,F,0.0,0.0,-0.3004,1.0186899999999999
212,0.29699000000000003,-1.34483,-0.5149199999999999,0.66703,False,F,0.738889848683989,0.9842932464528884,-1.66347,-0.013669999999999998
213,-0.36456,-0.38991,-0.82006,0.74535,False,F,-0.3556326301936275,-0.30034862222318126,3.03569,1.2369299999999999
214,0.07758,0.040119999999999996,-0.30073,0.5130899999999999,False,F,-2.771469348971865,0.8320609372403396,3.31406,0.65735
215,-1.3977,-0.28876999999999997,-0.2107,0.46598999999999996,False,F,0.6654470499176666,-0.08971685166980599,3.9874199999999997,-2.2017
216,0.06264,0.70602,-1.23033,1.25947,False,C,0.5804878711708866,0.8628983939299987,-0.84383,-1.50583
217,0.21549000000000001,-0.036739999999999995,0.0499,0.1133,False,F,0.0,-2.817418738157575,-1.28694,1.50502
218,-2.91637,1.63124,-0.9281799999999999,0.9843799999999999,True,A,0.0,-0.18001222535360617,-2.31104,1.32426
219,1.07636,-0.35583000000000004,-0.4145,0.54974,False,F,0.4610385628600858,0.0,-2.17806,2.9300599999999997
220,-0.64052,-0.45792,-0.45338999999999996,0.53796,False,F,0.0,-0.4623688484977964,-0.76976,-0.15413
221,0.34579,0.39109,-0.4837,0.63807,False,E,-1.229735155549376,0.5623377941984321,1.3291899999999999,0.66425
222,1.2305,-2.1143,-0.44488999999999995,0.45216999999999996,False,F,0.0,0.0,-2.95214,1.13239
223,-0.32891,-0.67981,-0.69186,0.6874899999999999,False,F,0.0,0.0,-5.49745,2.54434
224,1.4731100000000001,-1.15915,-1.05305,1.2117200000000001,False,F,0.5100052873820883,0.0,-1.53519,1.40515
225,0.52758,0.98341,-0.48586,0.60617,True,A,0.3200016234239742,0.0,-1.13084,1.7080099999999998
226,-0.27626999999999996,0.04514,-1.11351,1.09817,False,F,0.24799224928360028,-0.04136380794130783,-0.0727,2.19151
227,1.57134,1.03908,0.06416000000000001,0.08005,True,A,0.0,0.7462186430690853,-0.02489,2.01484
228,2.41989,-0.82704,-1.24801,1.24999,False,F,0.6299943655546767,0.3087192315175806,2.8325099999999996,2.43162
229,-2.23848,1.4319600000000001,0.06855,0.02217,True,A,0.0,0.0,-2.17817,2.08276
230,-0.29588000000000003,-0.7591600000000001,-1.2244700000000002,1.19277,False,F,0.0,0.4584180245608372,2.19049,0.42949
231,0.37878,0.11943,-0.95842,0.8916700000000001,False,F,0.0,0.0,0.73488,-2.29866
232,-1.15208,-0.77433,-0.23029000000000002,0.39839,False,F,0.5285319376848046,-0.688418378986859,-0.09863,1.12609
233,1.05646,0.04573,-0.16604000000000002,0.28779,False,F,0.0,0.0,0.84193,-0.33852
234,0.48134,-0.06869,0.33857,-0.0291,False,F,0.0,-5.534039700069107,-0.92922,0.00458
235,-1.16781,-0.6443,-0.07175,0.25437,False,F,-0.2536156454798894,-0.3318847751315137,-4.42946,2.88121
236,0.17335,-0.7824399999999999,0.14051,-0.0025,False,F,0.0,0.0,-1.41321,1.02186
237,-2.3976900000000003,-0.14790999999999999,-0.66459,0.74773,False,F,0.0,0.0,-0.822,-0.55657
238,1.4901200000000001,-0.95783,-0.4739,0.54088,False,F,-0.14353555349792882,-0.37248498081357306,4.13813,1.47491
239,1.90552,-0.48428000000000004,-0.9131799999999999,0.9232799999999999,False,F,0.0,0.28616341988249244,1.11609,1.9931299999999998
240,2.73772,-0.91861,-0.16727,0.30217,False,F,-1.943233733851905,-2.743418344940001,3.4206300000000005,2.9626799999999998
241,1.7067299999999999,1.54869,-0.42822,0.45336000000000004,True,A,0.0,0.0,-1.86326,0.42446000000000006
242,-0.25601999999999997,0.70605,-0.3397,0.41072,True,C,0.0,0.679793414586423,-0.9991399999999999,4.25446
